@relation finalpoemsglove

@attribute sentence string
@attribute conceptOverlap {false,true}
@attribute similarity REAL
@attribute pmi REAL
@attribute dim1 REAL
@attribute dim2 REAL
@attribute dim3 REAL
@attribute dim4 REAL
@attribute dim5 REAL
@attribute dim6 REAL
@attribute dim7 REAL
@attribute dim8 REAL
@attribute dim9 REAL
@attribute dim10 REAL
@attribute dim11 REAL
@attribute dim12 REAL
@attribute dim13 REAL
@attribute dim14 REAL
@attribute dim15 REAL
@attribute dim16 REAL
@attribute dim17 REAL
@attribute dim18 REAL
@attribute dim19 REAL
@attribute dim20 REAL
@attribute dim21 REAL
@attribute dim22 REAL
@attribute dim23 REAL
@attribute dim24 REAL
@attribute dim25 REAL
@attribute dim26 REAL
@attribute dim27 REAL
@attribute dim28 REAL
@attribute dim29 REAL
@attribute dim30 REAL
@attribute dim31 REAL
@attribute dim32 REAL
@attribute dim33 REAL
@attribute dim34 REAL
@attribute dim35 REAL
@attribute dim36 REAL
@attribute dim37 REAL
@attribute dim38 REAL
@attribute dim39 REAL
@attribute dim40 REAL
@attribute dim41 REAL
@attribute dim42 REAL
@attribute dim43 REAL
@attribute dim44 REAL
@attribute dim45 REAL
@attribute dim46 REAL
@attribute dim47 REAL
@attribute dim48 REAL
@attribute dim49 REAL
@attribute dim50 REAL
@attribute dim51 REAL
@attribute dim52 REAL
@attribute dim53 REAL
@attribute dim54 REAL
@attribute dim55 REAL
@attribute dim56 REAL
@attribute dim57 REAL
@attribute dim58 REAL
@attribute dim59 REAL
@attribute dim60 REAL
@attribute dim61 REAL
@attribute dim62 REAL
@attribute dim63 REAL
@attribute dim64 REAL
@attribute dim65 REAL
@attribute dim66 REAL
@attribute dim67 REAL
@attribute dim68 REAL
@attribute dim69 REAL
@attribute dim70 REAL
@attribute dim71 REAL
@attribute dim72 REAL
@attribute dim73 REAL
@attribute dim74 REAL
@attribute dim75 REAL
@attribute dim76 REAL
@attribute dim77 REAL
@attribute dim78 REAL
@attribute dim79 REAL
@attribute dim80 REAL
@attribute dim81 REAL
@attribute dim82 REAL
@attribute dim83 REAL
@attribute dim84 REAL
@attribute dim85 REAL
@attribute dim86 REAL
@attribute dim87 REAL
@attribute dim88 REAL
@attribute dim89 REAL
@attribute dim90 REAL
@attribute dim91 REAL
@attribute dim92 REAL
@attribute dim93 REAL
@attribute dim94 REAL
@attribute dim95 REAL
@attribute dim96 REAL
@attribute dim97 REAL
@attribute dim98 REAL
@attribute dim99 REAL
@attribute dim100 REAL
@attribute metaphor {0,1}

@data
'thing friends',true,0.5670203554962012,?,-0.21706999999999999,0.22195999999999996,0.78166,-0.07167000000000001,-0.616491,-0.6502399999999999,0.42844000000000004,-0.22006900000000001,0.73348,0.30827,0.3278661,0.22674699999999998,-0.30935,-0.33152,0.1408757217,0.82614,-0.59936,0.7926,0.66201,0.022820000000000062,0.46984,0.04688000000000003,-0.588494,-0.5015799999999999,0.16765999999999998,0.5950249999999999,0.08524999999999999,-0.28901,-0.758724,-0.64801,-0.5885199999999999,-0.34538,0.17771000000000003,-0.46921999999999997,-0.43267,-0.552729,-1.01741,0.09179999999999999,0.19212,-0.55331,0.18178,-0.007729999999999987,0.024280000000000024,-0.21285000000000004,-0.59776,0.286526,1.19862,-0.75985,-1.21006,-0.60668,0.37672,0.33877,-0.173235,0.009090000000000042,-0.117976,-0.5333000000000001,0.090433,0.81662,0.79031,-0.11849999999999994,-0.102523,-0.5635100000000001,-0.5102974,0.06513000000000002,0.7148800000000001,0.177488,0.16357,-0.33276000000000006,-0.81575,-0.30593000000000004,0.77173,-0.455171,0.056735,1.10978,0.68086,-0.59214,-0.5770894,0.14251000000000003,0.447457,0.271329,-0.130678,-0.7766930000000001,-0.7525299999999999,0.30752,0.11270000000000002,0.278187,0.25676000000000004,-0.50268,0.23241000000000006,-0.016919999999999935,0.080296,-0.38364,-0.86523,0.135609,0.52843,0.49589,0.46391699999999997,-0.44458,-0.222662,0.32687,1
'selling weather',false,0.2556060297654785,?,1.81057,0.471784,-0.93584,0.428642,1.69341,1.156231,-0.30708509,-0.66977,1.4093,0.202119,0.26999300000000004,0.7472737,-0.8073100000000001,0.56878,-0.6583,0.16917,0.19845539,1.17902,0.7019,-0.029279999999999973,1.34384,0.04996999999999996,-0.8967879999999999,-0.11579600000000001,0.46061799999999997,-0.045639999999999986,0.86508,-0.652,-0.30511999999999995,0.71125,0.74726,0.46036999999999995,0.043930000000000025,-0.68702,0.417689,-0.38327,0.36102,-0.19760999999999995,-0.70916,-0.772694,1.4635500000000001,0.159793,0.78517,-0.47823828,-0.474622,0.150662,-0.274756,-0.60226,-0.34311,-0.18359999999999999,-0.35351,0.48558200000000007,-0.27654,-0.07199,-1.47642,0.27970000000000006,-1.2312,-0.57837,0.18379999999999996,-0.745097,0.81928,-0.35853,0.7382420000000001,0.6159,-0.08662999999999998,-0.2544,1.76296,1.2767620000000002,0.32650999999999997,-0.07873000000000002,0.46879000000000004,0.64917,-1.19323,0.11237000000000003,-1.46196,0.7692380000000001,-1.24433,0.17343,-1.056847,-0.811958,0.77595,0.411009,0.61635,-0.25412999999999997,0.32957000000000003,-0.26649999999999996,-0.16281099999999998,-0.69708,-0.391483,-0.31196599999999997,-1.01573,-0.03018000000000004,0.24531999999999998,-0.65053,-0.32196,-1.03575,0.204569,-0.13875000000000004,1.3512709999999999,0.37620000000000003,1
'stairs furniture',true,0.25172909251575964,?,0.444867,-0.34001,0.27164,0.16135,-0.09786,0.362419,-1.32066,0.301885,0.27168000000000003,-0.87124,0.9048799999999999,1.6801400000000002,-0.06446600000000001,-0.18284,0.729606,-0.63251,-0.7673654,0.25299000000000005,-0.29828,-0.49529999999999996,0.206836,0.03513000000000002,-1.62401,0.18744999999999998,0.26137999999999995,0.46831999999999996,-0.41752,0.36186999999999997,1.18414,0.8725728,-0.134919,0.15910999999999997,0.6213500000000001,0.65465,0.76908,0.94566,-0.40545000000000003,0.15634,0.53525,1.80333,-0.7120620000000001,0.63599,-0.24474499999999996,0.09995000000000004,0.46572,0.6591199999999999,0.047140000000000015,-0.46907,-0.10738000000000003,1.42486,-0.297295,0.21584,-0.39827999999999997,1.28049,-0.17465799999999998,-0.75504,1.33738,-0.05033999999999994,-0.62023,0.48656,-1.12632,-0.22129,0.63505,-0.5200600000000001,-0.38243,0.5434559999999999,-0.6435700000000001,-0.699613,-0.19449000000000002,0.27525,-0.87861372,-0.80217,-0.3727599999999999,-0.26749999999999996,-0.49679000000000006,-0.326109,0.211323,-0.45772999999999997,1.17199,-0.88083,-0.6146,0.7334149999999999,-0.5404599999999999,-0.85725,-0.291061,0.47454,0.83367,0.5364,0.24980999999999998,0.8073100000000001,-0.78651,0.44593000000000005,-1.2948929999999998,0.88428,0.802392,0.11846999999999996,0.289394,0.28371999999999997,-1.73155,-0.12643000000000001,0
'case walnut',false,0.051632715617512016,?,0.8472,-0.5480510000000001,0.46569000000000005,-0.530774,0.0011649999999999994,0.128087,0.19624999999999998,-0.57059,-0.370185,0.06572000000000003,0.060730000000000006,0.532685,-0.42794000000000004,0.007099999999999995,0.07654,-0.90692,-0.24910800000000002,0.91121,-0.64872,0.512019,1.2094,-1.09372,-0.21303,0.40038,-0.17241,-0.34792,0.66044,-0.29528,-0.46725999999999995,0.5683400000000001,0.06026000000000009,0.355076,0.08241981999999999,0.36197,-0.294346,-0.47309999999999997,0.46493,-0.610932,-0.95782,-0.051600000000000035,-1.01008,0.86337,1.53864,-0.23931000000000002,-0.25719800000000004,-0.03169,0.38481999999999994,-0.35312000000000004,0.64117,-1.41711,2.15525,0.27377,0.95455,1.31463,0.04749999999999999,-0.85434,-0.20732,-0.2383,1.4929800000000002,0.90111,-0.5604199999999999,0.015859999999999985,-0.20577,-0.12277000000000002,2.32714,1.1547399999999999,-0.43225,0.9737399999999999,-0.48169,0.91005,-0.06868490000000001,-0.60066,0.26314,0.9709699999999999,0.39463000000000004,0.06701199999999999,-0.05704340000000001,-1.03842,-1.15459,-0.29664,1.1693,0.0818261,0.369139,-0.83354,-2.2372,-0.25975,-0.5386019999999999,1.086106,-0.78803,-0.87591,0.36756000000000005,-0.21219,0.36311999999999994,-0.39773,2.1277,1.0591,-0.165445,-0.15527,-0.50387,0.15721000000000002,0
'arkwright barber',?,0.0818734274755009,?,-0.20112000000000002,0.31454,-0.07428999999999997,1.6521000000000001,-0.20766,-0.61512,-0.30529,-0.26274,0.56656,-0.18798000000000004,0.05214000000000002,0.45428,-0.56417,-0.8315,1.40435,-0.36204000000000003,0.331529,-0.003070000000000017,0.651482,-0.639863,-0.34750000000000003,-0.61222,0.65325,-0.48971000000000003,-0.60751,0.52348,0.43716,0.63039,-0.98547,0.5119499999999999,0.54612,0.238876,0.0645,0.7599499999999999,0.03953000000000001,-0.32116999999999996,0.8405,-0.4158200000000001,0.030959999999999988,0.571162,-1.0419299999999998,0.56463,-0.157271,-0.21427580000000002,0.36254999999999993,-0.06744,0.4682,0.41491,0.12829000000000002,-0.013153999999999999,-0.80101,-0.45482,0.61239,-0.40507000000000004,0.48869,1.6442700000000001,-0.35517,-0.53837,-0.44921000000000005,-1.6343800000000002,-0.06089,0.049270000000000036,-0.40571999999999997,1.0028299999999999,0.131634,-0.6421,-0.43083000000000005,0.26372,0.80023,-0.74485,-0.24799000000000004,-0.5022,0.28330099999999997,-0.308775,-0.42341999999999996,0.144212,0.516,-1.12323,-0.16743999999999998,0.6142,0.416421,0.75278,-0.26073,-0.09043399999999999,0.43688,1.1471,-0.91522,0.24420000000000008,0.28777400000000003,0.8251809999999999,-0.5417099999999999,0.983626,0.078613,0.66904,0.78807,-0.326534,0.99553,0.16170700000000002,-0.37819,-0.5636099999999999,0
'mine hour',false,0.2665306892310299,?,0.39373600000000003,1.08561,0.024675,-0.50694,0.2134,-2.02837,-1.32996,-0.6109,0.981628,0.107268,-0.01163000000000003,0.938125,1.25719,0.37720000000000004,-1.2349299999999999,0.21395999999999998,0.84032,-0.08043,-0.35041,0.335628,-0.24009000000000003,0.07660999999999996,-0.22137,0.255276,-1.05765,0.38851,-0.15718,0.24671999999999994,0.6111759999999999,0.26519,0.34455,-0.068213,0.9876799999999999,-0.19236999999999999,0.5427500000000001,-1.04242,-0.153422,-0.41633999999999993,0.2902600000000001,-0.94584,0.304369,0.552493,-0.1628522,-0.9065300000000001,0.4746,0.46215,-0.17808999999999997,1.1510799999999999,-0.76061,-0.17603999999999997,-0.6407879999999999,1.17765,-0.9486700000000001,-0.20690000000000008,-0.24314000000000002,1.1096,-0.013639999999999985,-0.9601200000000001,-0.23549999999999982,-0.478908,0.122113,-0.24638000000000004,0.46228,1.18051,0.967124,-0.11349189999999999,0.719077,0.49129900000000004,0.24584999999999999,-0.17242000000000002,0.33828,0.31047,0.20504,0.333261,0.41659999999999997,-0.70675,1.145092,0.599488,-1.21745,0.81993,0.35540299999999997,1.03994,-0.13621,-0.06060000000000004,1.36101,-0.320683,0.428425,-0.7300599999999999,-0.78555,0.481489,0.05479999999999996,-0.62294,0.11237000000000003,1.18062,0.8466899999999999,1.0082849999999999,-1.64805,-0.07468099999999998,-0.738991,-0.66576,0
'latter one',false,0.6714225658395326,-3.005040631562833,0.273052,-0.36749,-0.63989,0.82804,0.21810000000000002,-0.3396,-0.06951999999999997,-0.382371,0.299846,-0.180856,-0.16003,-0.252188,0.08534999999999998,0.073624,0.18542199999999998,-0.2279,-0.358636,-0.022177000000000002,0.325531,-0.22498,-0.59921,-0.38533100000000003,0.100509,0.06373999999999999,-0.91201,0.16677999999999998,-0.18534,0.04359999999999997,0.52964,0.148767,-0.009980000000000001,-0.022850000000000037,-0.69208,-0.457843,-0.016614000000000004,-0.09459000000000001,0.3769697,-0.405223,-0.49865000000000004,-0.213327,0.23539,-0.033639999999999975,0.07540000000000002,0.389966,0.27584,-0.60029,0.13672,0.19858,0.6740900000000001,0.018789999999999973,0.71535,0.70587,0.25408,-0.39735,0.290995,0.8513000000000002,-0.23487999999999998,-0.26129600000000003,-1.0807000000000002,-0.59148,0.164996,-0.6051500000000001,0.151433,-0.454549,0.15622999999999998,-0.018589999999999995,-0.80194,-0.6110340000000001,-0.180515,-4.300000000000137E-5,0.11685999999999999,0.37719,-0.131405,0.209302,-0.24970599999999998,-0.51937,-0.330841,0.594367,0.74671,0.133704,-1.0015399999999999,0.014355000000000007,0.03706000000000004,0.06265599999999999,0.43579999999999997,0.31614,-0.35551200000000005,-0.5180100000000001,0.08565,0.400099,-0.536849,-0.63358,0.111001,0.58153,0.29133,-0.27078,-0.23225999999999997,0.09023000000000003,-0.15042,-0.50431,0
'walk news',false,0.2723223894060697,?,0.87567,1.26078,-0.501261,0.9400135,0.23500000000000001,1.05017,-0.38385,0.8496210000000001,-0.46958,-0.32255,-0.4223100000000001,0.527686,0.06557000000000002,0.23002399999999998,0.38383,0.033807000000000004,0.05135000000000001,2.2449500000000002,-0.43438000000000004,-0.06056,1.06145,0.49732,0.27573000000000003,-1.19109,0.15320999999999996,0.554044,-1.69739,-1.56142,0.9996499999999999,-0.9305053000000001,-0.93423,-0.18680999999999998,1.2629899999999998,0.1841,0.88403,0.598492,-0.13751,0.25807,0.81409,0.1627,0.8687,0.2177,0.9632499999999999,-0.391915,-0.153473,0.3835299999999999,-0.12008269999999999,0.6529200000000001,-0.06435999999999997,0.722372,-0.303841,-0.5994200000000001,-0.372085,-0.09623999999999999,0.36446,0.4192999999999998,0.5481410000000001,0.19688000000000005,-0.7082999999999999,-0.46813,0.35327000000000003,0.46131000000000005,0.717353,0.89282,-0.12663000000000002,0.58526,0.4136,-0.83925,-0.72174,-1.33415,-0.15100999999999998,0.1688588,-0.41245,-0.39664,-0.07407000000000002,-0.21694,-0.45201,-0.47726999999999997,2.03531,0.19435000000000002,-0.67639,0.95511,-0.8691500000000001,0.209612,0.08509999999999995,1.177241,0.75722,-0.41998599999999997,0.207235,1.12947,-1.0001099999999998,-0.5313439999999999,-0.093002,-0.5452739999999999,0.9813400000000001,-0.470085,-0.16485,0.8343799999999999,-0.44455,-1.13433,1
'what happiness',?,0.4246771368853305,-0.40383559179958245,-0.49967,-0.13289,0.20514,-0.89093,-1.15442,-0.211402,-0.014660000000000006,0.6711619,-0.11751999999999999,0.19335,0.43152,-0.59783,0.08854999999999996,-0.272254,0.40425999999999995,0.28149899999999994,-0.024595,-0.32371999999999995,0.07203999999999999,-0.043260000000000076,0.11419099999999999,0.06478,0.57482,-0.37864000000000003,-0.19602,-0.799012,-0.51276,-0.46915,-0.4586,0.42511999999999994,0.44932,0.50624,0.30713100000000004,-0.3286872,-0.51371,0.027270000000000016,-0.473867,-0.62337,0.44168,0.18981000000000003,-0.55457,0.266497,0.52322,0.15282,-0.68416,0.321913,0.3145,-0.77852,-0.20222,-0.30489,0.591691,0.64581,0.06978999999999999,0.10081000000000007,-0.7206,-1.5216999999999998,-0.29148999999999997,-0.64398,1.34945,0.9510700000000001,-0.336335,0.9687100000000002,0.555003,0.7194200000000001,0.7848999999999999,-0.678784,0.1714,1.40994,-0.83606,0.621367,0.07292000000000001,-0.45247000000000004,-0.5918399999999999,-0.003530000000000033,-0.06571000000000005,-1.47766,0.20258,0.37383999999999995,-0.56438,0.316594,1.3587500000000001,-1.248526,-1.21155,-0.1067162,-1.0011,-0.49354,-0.54353,0.30664,-0.21034999999999998,-0.49256000000000005,0.49426000000000003,-0.10137,-0.73544,-0.28351390000000004,-0.33126,0.07375000000000004,-0.525148,0.15900999999999998,0.32302,0.69008,0
'hare island',false,0.08778055898674521,?,0.78292,-0.06861999999999999,-0.50924,-1.26241,-0.53793,-0.36358,0.6658200000000001,-0.035769999999999996,-0.902,-0.6506799999999999,-0.65673,-0.50456,-0.87106,0.29774,0.25410000000000005,0.94675,-1.30379,0.387847,0.28318,0.13501999999999997,-1.40951,-0.512716,-0.11992999999999998,0.611417,1.2586,0.63147,0.36331,0.266662,0.38088,0.241929,-0.02642,-0.26779,-0.7635,-0.25273,-0.571822,0.9833299999999999,-0.50932,0.18514,0.16651000000000005,0.9526199999999999,1.1747009000000002,1.31432,-0.88564,0.23967,-0.4027200000000001,-1.17208,-1.10596,0.322938,-0.81254,-0.48491,0.34294,-0.21517699999999998,0.8991499999999999,-0.39094300000000004,-0.43994,2.15849,-0.31493000000000004,1.02148,-2.07688,-0.8311499999999999,0.6333799999999999,-1.38096,-0.22949999999999998,1.15738,0.66557,0.14507,0.76672,-0.43706999999999996,-0.11462000000000006,0.344746,0.79754,-1.03467,0.17407699999999998,-0.51631,-1.2996699999999999,-0.47797999999999996,-0.11775000000000002,-0.900101,-0.0014300000000000423,-1.12036,-0.010819999999999996,-0.09046,0.063373,-0.8918699999999999,-0.36031,0.679046,-0.40676999999999996,-0.6482,-0.04166000000000003,1.09643,0.336906,-0.75893,-0.40510999999999997,-0.26021000000000005,0.9039299999999999,-1.50844,-0.23964000000000008,0.30975,-1.3041719999999999,1.29506,1
'paint blistering',false,0.1367140849871653,?,0.10135999999999995,1.28119,-0.53443,-0.18772,0.21150000000000002,-0.77829,-0.16454999999999997,-0.03636,1.2612,0.08990999999999993,0.33311,-0.02809999999999996,0.5241469999999999,0.247663,-0.883874,0.15444999999999998,1.55834,0.46223900000000007,0.73396,0.22368,-1.27374,-0.296111,0.45906,-1.37897,-0.31779999999999997,-0.9889699999999999,0.07574999999999998,-1.22111,-0.17232399999999998,-0.45926,0.320941,-0.17472,-0.5339160000000001,0.333121,0.15768,0.1729,0.09536999999999998,0.26084999999999997,0.5331870000000001,-1.1378489999999999,0.497887,-1.77048,-0.644479,-1.06639,-1.04269,0.538663,-0.97917,0.89974,-0.6703,-0.5331800000000001,-0.40764000000000006,0.30157999999999996,-0.70357,1.1891,-1.19345,-0.28893000000000013,-0.4927,-0.24230000000000002,0.06869000000000003,-0.154396,-0.115984,1.12086,-0.16623,0.974929,0.71155,0.55585,1.23672,0.37627000000000005,-1.007152,0.02157000000000009,-0.42022000000000004,-0.14303,0.08509000000000003,0.30628,0.8774500000000001,-0.31306,0.827242,0.79462,-0.07375999999999999,0.247858,-0.9234099999999998,-0.506136,0.16566999999999998,-0.6793,-0.545672,0.04927999999999999,-0.88783,-0.39783,-0.014638000000000002,-0.149405,-0.19733999999999996,-1.63707,0.5079899999999999,-0.30528,-0.41383800000000004,-0.687391,-0.7486400000000001,0.271218,-0.11507500000000001,-0.3368859,0
'symptom boundary',false,0.12474105621487296,?,0.17543999999999998,0.90997,-0.23503000000000002,-0.27122,-0.43974,0.74522,0.9372100000000001,-1.5245799999999998,0.94248,-0.4099778,-0.11826999999999999,0.8183100000000001,-0.82182,-0.19273700000000002,-0.01739999999999986,0.28765999999999997,-0.541978,-0.52097,0.478284,0.29957999999999996,-1.0924800000000001,-0.492147,-1.41343,0.38841000000000003,-0.13981000000000002,0.66455,0.6361709999999999,0.360296,-0.07282,0.40336,0.4006,-0.177032,-0.34132,0.45587,-0.6632199999999999,0.79708,0.21120999999999998,0.62324,0.262204,-0.048320000000000016,0.5508286,1.36442,0.20795000000000002,0.48095,0.35256899999999997,-0.07957999999999998,0.6682699999999999,0.214509,-0.19858000000000003,-1.0488,-0.24298999999999998,-0.81933,-0.45253,-0.566631,0.5632699999999999,1.40999,0.289342,0.23617999999999995,-1.17499,-0.92499294,0.131923,0.97878,-0.217867,-0.24383700000000003,-1.18448,0.31039,-0.15399400000000002,-0.7406799999999999,0.09991000000000003,-0.11845,-0.11019000000000001,-1.00955,-1.71893,0.65917,0.39868000000000003,0.8996900000000001,-0.67891,-0.40771999999999997,-0.239057,-0.71058,-0.19731,-0.807902,-0.6850754,-0.273117,-1.25472,-0.563494,0.56379,1.07618,-1.584,-0.43614,0.8786400000000001,0.49205,1.6525100000000001,0.2168211,0.264127,-0.202695,0.36292,-1.05586,1.00846,0.547137,1
'goddesses writ',?,0.04479295824985437,?,-0.201756,0.2760058,0.26194,-0.6078720999999999,-0.7549779999999999,-0.48284000000000005,0.3379699999999999,-0.45177,0.73694,0.40636700000000003,-0.19621,-0.47768,0.44011000000000006,0.8670800000000001,0.03992999999999999,0.019179999999999975,0.36956100000000003,0.27102000000000004,-1.3135000000000001,0.39838999999999997,-0.71089,-0.48012,-1.23449,0.679613,-0.12981999999999994,-0.59151,-0.1042,-0.218242,0.015199999999999991,-0.29697999999999997,-0.8496999999999999,-0.61989,-0.491987,-0.62294,1.27791,-0.36597999999999997,0.33024000000000003,0.79802,-0.15694,0.252158,-0.24050999999999995,-0.44484999999999997,-0.5858,0.8346800000000001,0.07274999999999998,1.06338,-1.12571,1.2027999999999999,-0.894091,-0.1241500000000001,0.031680000000000014,0.06908000000000002,0.6807900000000001,0.58561,0.4035251,0.17614000000000002,-0.31549,1.2000899999999999,-1.75611,0.7565,-0.08315999999999996,1.40601,0.011209999999999998,0.43666520000000003,-1.17413,0.63684,0.72566,-0.53033,0.228873,-0.22841999999999996,-0.43239500000000003,-0.72551,-0.5228579999999999,1.67508,-0.87924,-1.40309,-0.09149000000000007,0.30689,1.1203400000000001,-1.11611,-0.85567,0.88845,0.9261900000000001,0.11196,-0.57242,0.208154,-1.26569,0.48555999999999994,-0.9431100000000001,0.68129,0.77016,-0.15868000000000004,0.33282,-0.8535699999999999,-1.90589,-0.58177,-1.6713200000000001,-0.35081,0.762146,-0.212887,1
'man oil',false,0.3063522541741482,?,0.11639,-0.7690699999999999,0.54266,-0.30966,-0.8272228,3.17375,0.5974900000000001,-0.288983,-0.213082,-0.12633999999999998,-0.55515,0.346356,0.027119999999999977,0.29148,1.19431,0.57695,1.02705,0.5754600000000001,-1.0329199999999998,0.62736,0.62697,0.019256000000000002,-0.62885,-0.382665,1.1904599999999999,-0.06803999999999999,0.23164000000000007,-1.00756,0.207291,-0.13215000000000005,0.124967,0.8894,0.770736,0.29172,0.93778,-0.83449,-1.0336400000000001,0.16250999999999993,0.57125,0.306405,-0.26331,1.535083,1.3885399999999999,0.17728,-0.8992500000000001,0.35552799999999996,0.751325,0.32395199999999996,0.61542,0.9367399999999999,0.20089,-1.41367,0.744219,0.038000000000000034,0.46241000000000004,-0.3598000000000001,-0.27515,1.37088,-0.6418999999999999,0.25342,0.14923999999999998,0.9504900000000001,-0.5132220000000001,0.28627,-0.11072000000000004,-0.160381,-0.01523999999999992,1.32187,-0.39908000000000005,0.91949,0.004520000000000024,-0.53786,-0.19075999999999999,-0.72742,0.061789999999999956,0.554279,-0.17606,-0.521127,0.36092,-1.08942,-0.83382,0.3522231,0.856263,-0.84612,-1.274557,0.27951000000000004,-0.9384699999999999,-0.154893,-0.6800780000000001,0.8288699999999999,0.364848,-0.025459999999999983,1.69342,1.090675,1.30785,-0.314824,-0.42884700000000003,-0.67204,-0.17449199999999998,-0.39559999999999995,1
'man oil',false,0.3063522541741482,?,0.11639,-0.7690699999999999,0.54266,-0.30966,-0.8272228,3.17375,0.5974900000000001,-0.288983,-0.213082,-0.12633999999999998,-0.55515,0.346356,0.027119999999999977,0.29148,1.19431,0.57695,1.02705,0.5754600000000001,-1.0329199999999998,0.62736,0.62697,0.019256000000000002,-0.62885,-0.382665,1.1904599999999999,-0.06803999999999999,0.23164000000000007,-1.00756,0.207291,-0.13215000000000005,0.124967,0.8894,0.770736,0.29172,0.93778,-0.83449,-1.0336400000000001,0.16250999999999993,0.57125,0.306405,-0.26331,1.535083,1.3885399999999999,0.17728,-0.8992500000000001,0.35552799999999996,0.751325,0.32395199999999996,0.61542,0.9367399999999999,0.20089,-1.41367,0.744219,0.038000000000000034,0.46241000000000004,-0.3598000000000001,-0.27515,1.37088,-0.6418999999999999,0.25342,0.14923999999999998,0.9504900000000001,-0.5132220000000001,0.28627,-0.11072000000000004,-0.160381,-0.01523999999999992,1.32187,-0.39908000000000005,0.91949,0.004520000000000024,-0.53786,-0.19075999999999999,-0.72742,0.061789999999999956,0.554279,-0.17606,-0.521127,0.36092,-1.08942,-0.83382,0.3522231,0.856263,-0.84612,-1.274557,0.27951000000000004,-0.9384699999999999,-0.154893,-0.6800780000000001,0.8288699999999999,0.364848,-0.025459999999999983,1.69342,1.090675,1.30785,-0.314824,-0.42884700000000003,-0.67204,-0.17449199999999998,-0.39559999999999995,1
'man bread',false,0.22150953437034926,?,1.0343900000000001,-0.55832,1.433,-0.83314,0.4242272,0.56412,-0.7373500000000001,0.09181700000000001,-0.5011099999999999,0.44958,0.45888999999999996,0.14765999999999999,-0.12534999999999996,-1.30444,0.42408599999999996,0.1463757,0.76293,0.36891999999999997,-0.12905999999999995,0.68692,1.26681,-0.289759,-0.50641,0.29773000000000005,0.54689,-0.12229000000000001,-0.37039999999999995,-0.36409,0.5102099999999999,0.81216,-0.0021059999999999968,0.11885000000000001,-0.147174,0.80106,0.39633,-1.44043,-1.01748,0.25601999999999997,0.39197,1.152045,-0.74065,0.7108030000000001,1.5055100000000001,0.49362,-0.21759,0.96492,0.701435,0.424072,0.319121,-0.166122,0.06945000000000001,-0.56602,0.83125,0.784,0.68232,-1.37456,-0.47686,-0.21696000000000004,0.6247600000000001,0.666404,-0.46942999999999996,0.743471,-0.27098,0.41311,0.23563,0.8446629999999999,0.22702,0.9401299999999999,-0.39514000000000005,1.50491,0.8979600000000001,-0.58069,-0.18106,-1.16044,-0.31968,-0.815141,0.48711,-0.43872,-0.633773,-1.03,0.4162,0.397879,1.1377430000000002,-1.0972499999999998,-0.6172799999999999,0.18786999999999998,-0.15141999999999994,-0.007830000000000004,-0.284188,-0.576513,-0.30745000000000006,-0.6802,1.00561,0.340215,1.24445,1.700456,-1.37284,-1.21036,-0.9698619999999999,-1.48455,1
'man bread',false,0.22150953437034926,?,1.0343900000000001,-0.55832,1.433,-0.83314,0.4242272,0.56412,-0.7373500000000001,0.09181700000000001,-0.5011099999999999,0.44958,0.45888999999999996,0.14765999999999999,-0.12534999999999996,-1.30444,0.42408599999999996,0.1463757,0.76293,0.36891999999999997,-0.12905999999999995,0.68692,1.26681,-0.289759,-0.50641,0.29773000000000005,0.54689,-0.12229000000000001,-0.37039999999999995,-0.36409,0.5102099999999999,0.81216,-0.0021059999999999968,0.11885000000000001,-0.147174,0.80106,0.39633,-1.44043,-1.01748,0.25601999999999997,0.39197,1.152045,-0.74065,0.7108030000000001,1.5055100000000001,0.49362,-0.21759,0.96492,0.701435,0.424072,0.319121,-0.166122,0.06945000000000001,-0.56602,0.83125,0.784,0.68232,-1.37456,-0.47686,-0.21696000000000004,0.6247600000000001,0.666404,-0.46942999999999996,0.743471,-0.27098,0.41311,0.23563,0.8446629999999999,0.22702,0.9401299999999999,-0.39514000000000005,1.50491,0.8979600000000001,-0.58069,-0.18106,-1.16044,-0.31968,-0.815141,0.48711,-0.43872,-0.633773,-1.03,0.4162,0.397879,1.1377430000000002,-1.0972499999999998,-0.6172799999999999,0.18786999999999998,-0.15141999999999994,-0.007830000000000004,-0.284188,-0.576513,-0.30745000000000006,-0.6802,1.00561,0.340215,1.24445,1.700456,-1.37284,-1.21036,-0.9698619999999999,-1.48455,1
